"key","date","to","from","action_team","notes","edge_label","pick_involved","rights_involved","teams_involved"
"free agencySasha Vujacic","2015-08-07","Sasha Vujacic","free agency","Knicks","signed free agent to a 1-year minimum contract (P)","On 2015-08-07, Sasha Vujacic is signed free agent to a 1-year minimum contract (P) by Knicks",FALSE,FALSE,"Knicks"
"Donald Sloanfree agency","2015-08-08","Donald Sloan","free agency","Nets","signed unrestricted free agent","On 2015-08-08, Donald Sloan is signed unrestricted free agent by Nets",FALSE,FALSE,"Nets"
"free agencyZoran Dragic","2015-08-10","free agency","Zoran Dragic","Celtics","waived","On 2015-08-10, Zoran Dragic becomes a free agent from Celtics",FALSE,FALSE,"Celtics"
"free agencyJonathan Holmes","2015-08-13","Jonathan Holmes","free agency","Lakers","signed free agent to a 2-year minimum contract","On 2015-08-13, Jonathan Holmes is signed free agent to a 2-year minimum contract by Lakers",FALSE,FALSE,"Lakers"
"free agencyTreveon Graham","2015-08-14","Treveon Graham","free agency","Jazz","signed free agent","On 2015-08-14, Treveon Graham is signed free agent by Jazz",FALSE,FALSE,"Jazz"
"free agencyMarcus Landry","2015-08-17","Marcus Landry","free agency","Bucks","signed free agent to a summer contract / 1-year, non-guaranteed, minimum contract (P)","On 2015-08-17, Marcus Landry is signed free agent to a summer contract / 1-year, non-guaranteed, minimum contract (P) by Bucks",FALSE,FALSE,"Bucks"
"free agencyJason Richardson","2015-08-18","Jason Richardson","free agency","Hawks","signed unrestricted free agent to a summer contract / 1-year, non-guaranteed, minimum contract (P)","On 2015-08-18, Jason Richardson is signed unrestricted free agent to a summer contract / 1-year, non-guaranteed, minimum contract (P) by Hawks",FALSE,FALSE,"Hawks"
"free agencyKeith Benson","2015-08-18","Keith Benson","free agency","Heat","signed free agent to a summer contract","On 2015-08-18, Keith Benson is signed free agent to a summer contract by Heat",FALSE,FALSE,"Heat"
"free agencyJoey Dorsey","2015-08-18","free agency","Joey Dorsey","Nuggets","waived","On 2015-08-18, Joey Dorsey becomes a free agent from Nuggets",FALSE,FALSE,"Nuggets"
"free agencyTayshaun Prince","2015-08-18","Tayshaun Prince","free agency","Timberwolves","signed unrestricted free agent to a 1-year contract (NBA R)","On 2015-08-18, Tayshaun Prince is signed unrestricted free agent to a 1-year contract (NBA R) by Timberwolves",FALSE,FALSE,"Timberwolves"
"Bryce Dejean-Jonesfree agency","2015-08-20","Bryce Dejean-Jones","free agency","Pelicans","signed free agent to a 3-year minimum contract (last 2 years are team option)","On 2015-08-20, Bryce Dejean-Jones is signed free agent to a 3-year minimum contract (last 2 years are team option) by Pelicans",FALSE,FALSE,"Pelicans"
"Corey Hawkinsfree agency","2015-08-21","Corey Hawkins","free agency","Heat","signed free agent to a summer contract / 1-year, non-guaranteed, minimum contract (P)","On 2015-08-21, Corey Hawkins is signed free agent to a summer contract / 1-year, non-guaranteed, minimum contract (P) by Heat",FALSE,FALSE,"Heat"
"free agencyJeff Withey","2015-08-24","Jeff Withey","free agency","Jazz","signed unrestricted free agent to a 1-year contract with a 1-year team option","On 2015-08-24, Jeff Withey is signed unrestricted free agent to a 1-year contract with a 1-year team option by Jazz",FALSE,FALSE,"Jazz"
"free agencyMichael Frazier II","2015-08-25","Michael Frazier II","free agency","Lakers","signed free agent to a 1-year, non-guaranteed, minimum contract","On 2015-08-25, Michael Frazier II is signed free agent to a 1-year, non-guaranteed, minimum contract by Lakers",FALSE,FALSE,"Lakers"
"Deonte Burtonfree agency","2015-08-25","Deonte Burton","free agency","Suns","signed free agent","On 2015-08-25, Deonte Burton is signed free agent by Suns",FALSE,FALSE,"Suns"
"free agencyHenry Sims","2015-08-25","Henry Sims","free agency","Suns","signed free agent to a summer contract","On 2015-08-25, Henry Sims is signed free agent to a summer contract by Suns",FALSE,FALSE,"Suns"
"free agencyJ.J. O'Brien","2015-08-28","J.J. O'Brien","free agency","Jazz","signed free agent to a 1-year contract","On 2015-08-28, J.J. O'Brien is signed free agent to a 1-year contract by Jazz",FALSE,FALSE,"Jazz"
"Chuck Hayesfree agency","2015-08-31","Chuck Hayes","free agency","Clippers","signed unrestricted free agent to a 1-year, non-guaranteed, minimum contract","On 2015-08-31, Chuck Hayes is signed unrestricted free agent to a 1-year, non-guaranteed, minimum contract by Clippers",FALSE,FALSE,"Clippers"
"free agencyRemi Yusuf","2015-09-02","Remi Yusuf","free agency","Rockets","signed free agent to a summer contract","On 2015-09-02, Remi Yusuf is signed free agent to a summer contract by Rockets",FALSE,FALSE,"Rockets"
"free agencyGreg Whittington","2015-09-03","Greg Whittington","free agency","Heat","signed free agent to a summer contract / 1-year, non-guaranteed, minimum contract","On 2015-09-03, Greg Whittington is signed free agent to a summer contract / 1-year, non-guaranteed, minimum contract by Heat",FALSE,FALSE,"Heat"
"Denzel Livingstonfree agency","2015-09-03","Denzel Livingston","free agency","Rockets","signed free agent to a summer contract","On 2015-09-03, Denzel Livingston is signed free agent to a summer contract by Rockets",FALSE,FALSE,"Rockets"
"free agencyWill Cummings","2015-09-03","Will Cummings","free agency","Rockets","signed free agent to a summer contract","On 2015-09-03, Will Cummings is signed free agent to a summer contract by Rockets",FALSE,FALSE,"Rockets"
"free agencyVincent Hunter / Vince Hunter","2015-09-07","Vincent Hunter / Vince Hunter","free agency","Kings","signed free agent","On 2015-09-07, Vincent Hunter / Vince Hunter is signed free agent by Kings",FALSE,FALSE,"Kings"
"free agencyWesley Saunders","2015-09-07","Wesley Saunders","free agency","Knicks","signed free agent","On 2015-09-07, Wesley Saunders is signed free agent by Knicks",FALSE,FALSE,"Knicks"
"Chris Walkerfree agency","2015-09-07","Chris Walker","free agency","Rockets","signed free agent","On 2015-09-07, Chris Walker is signed free agent by Rockets",FALSE,FALSE,"Rockets"
"free agencySasha Kaun","2015-09-09","Sasha Kaun","free agency","Cavaliers","signed free agent to a 2-year, $2.6M contract","On 2015-09-09, Sasha Kaun is signed free agent to a 2-year, $2.6M contract by Cavaliers",FALSE,FALSE,"Cavaliers"
"free agencyMarcelinho Huertas / Marcelo Huertas","2015-09-09","Marcelinho Huertas / Marcelo Huertas","free agency","Lakers","signed free agent to a 1-year, non-guaranteed, minimum contract","On 2015-09-09, Marcelinho Huertas / Marcelo Huertas is signed free agent to a 1-year, non-guaranteed, minimum contract by Lakers",FALSE,FALSE,"Lakers"
"free agencyOlivier Hanlan","2015-09-10","free agency","Olivier Hanlan","Jazz","waived","On 2015-09-10, Olivier Hanlan becomes a free agent from Jazz",FALSE,FALSE,"Jazz"
"Darion Atkinsfree agency","2015-09-10","Darion Atkins","free agency","Knicks","signed free agent","On 2015-09-10, Darion Atkins is signed free agent by Knicks",FALSE,FALSE,"Knicks"
"Eric Griffinfree agency","2015-09-11","Eric Griffin","free agency","Pistons","signed free agent","On 2015-09-11, Eric Griffin is signed free agent by Pistons",FALSE,FALSE,"Pistons"
"free agencyRobert Upshaw","2015-09-14","Robert Upshaw","free agency","Lakers","signed free agent to a 2-year contract","On 2015-09-14, Robert Upshaw is signed free agent to a 2-year contract by Lakers",FALSE,FALSE,"Lakers"
"free agencyJason Washburn","2015-09-15","Jason Washburn","free agency","Hornets","signed free agent to a 1-year, non-guaranteed, minimum contract","On 2015-09-15, Jason Washburn is signed free agent to a 1-year, non-guaranteed, minimum contract by Hornets",FALSE,FALSE,"Hornets"
"free agencySam Thompson","2015-09-15","Sam Thompson","free agency","Hornets","signed free agent to a 1-year, non-guaranteed, minimum contract","On 2015-09-15, Sam Thompson is signed free agent to a 1-year, non-guaranteed, minimum contract by Hornets",FALSE,FALSE,"Hornets"
"C.J. Fairfree agency","2015-09-15","C.J. Fair","free agency","Pacers","signed free agent to a 10-day contract","On 2015-09-15, C.J. Fair is signed free agent to a 10-day contract by Pacers",FALSE,FALSE,"Pacers"
"free agencyTerrico White","2015-09-15","Terrico White","free agency","Suns","signed free agent to a 1-year, non-guaranteed, minimum contract","On 2015-09-15, Terrico White is signed free agent to a 1-year, non-guaranteed, minimum contract by Suns",FALSE,FALSE,"Suns"
"free agencyKyle Casey","2015-09-16","Kyle Casey","free agency","Suns","signed free agent to a 1-year, non-guaranteed, minimum contract","On 2015-09-16, Kyle Casey is signed free agent to a 1-year, non-guaranteed, minimum contract by Suns",FALSE,FALSE,"Suns"
"free agencyNick Wiggins","2015-09-17","Nick Wiggins","free agency","Timberwolves","signed free agent to a 1-year, non-guaranteed, minimum contract","On 2015-09-17, Nick Wiggins is signed free agent to a 1-year, non-guaranteed, minimum contract by Timberwolves",FALSE,FALSE,"Timberwolves"
"Charlie Westbrookfree agency","2015-09-18","Charlie Westbrook","free agency","Bucks","signed free agent to a 1-year, non-guaranteed, minimium contract (P)","On 2015-09-18, Charlie Westbrook is signed free agent to a 1-year, non-guaranteed, minimium contract (P) by Bucks",FALSE,FALSE,"Bucks"
"free agencyJon Horford","2015-09-18","Jon Horford","free agency","Bucks","signed free agent to a 1-year, non-guaranteed, minimum contract (P)","On 2015-09-18, Jon Horford is signed free agent to a 1-year, non-guaranteed, minimum contract (P) by Bucks",FALSE,FALSE,"Bucks"
"free agencyJosh Powell","2015-09-18","Josh Powell","free agency","Bucks","signed free agent to a 1-year, non-guaranteed, minimum contract (P)","On 2015-09-18, Josh Powell is signed free agent to a 1-year, non-guaranteed, minimum contract (P) by Bucks",FALSE,FALSE,"Bucks"
"free agencyJustin Harper","2015-09-18","Justin Harper","free agency","Nets","signed free agent","On 2015-09-18, Justin Harper is signed free agent by Nets",FALSE,FALSE,"Nets"
"free agencyKleon Penn","2015-09-18","Kleon Penn","free agency","Timberwolves","signed free agent to a 1-year, non-guaranteed, minimum contract","On 2015-09-18, Kleon Penn is signed free agent to a 1-year, non-guaranteed, minimum contract by Timberwolves",FALSE,FALSE,"Timberwolves"
"DaJuan Summersfree agency","2015-09-22","DaJuan Summers","free agency","Knicks","signed free agent","On 2015-09-22, DaJuan Summers is signed free agent by Knicks",FALSE,FALSE,"Knicks"
"free agencyTravis Trice","2015-09-22","Travis Trice","free agency","Knicks","signed free agent to a 1-year minimum contract","On 2015-09-22, Travis Trice is signed free agent to a 1-year minimum contract by Knicks",FALSE,FALSE,"Knicks"
"Corey Websterfree agency","2015-09-22","Corey Webster","free agency","Pelicans","signed free agent to a minimum contract","On 2015-09-22, Corey Webster is signed free agent to a minimum contract by Pelicans",FALSE,FALSE,"Pelicans"
"free agencyJoshua Smith","2015-09-22","Joshua Smith","free agency","Rockets","signed free agent","On 2015-09-22, Joshua Smith is signed free agent by Rockets",FALSE,FALSE,"Rockets"
"free agencyNikoloz Tskitishvili","2015-09-23","Nikoloz Tskitishvili","free agency","Clippers","signed free agent","On 2015-09-23, Nikoloz Tskitishvili is signed free agent by Clippers",FALSE,FALSE,"Clippers"
"Chris Danielsfree agency","2015-09-23","Chris Daniels","free agency","Nets","signed free agent to a 1-year, non-guaranteed, minimum contract","On 2015-09-23, Chris Daniels is signed free agent to a 1-year, non-guaranteed, minimum contract by Nets",FALSE,FALSE,"Nets"
"Anthony Bennettfree agency","2015-09-23","free agency","Anthony Bennett","Timberwolves","waived","On 2015-09-23, Anthony Bennett becomes a free agent from Timberwolves",FALSE,FALSE,"Timberwolves"
"DeQuan Jonesfree agency","2015-09-24","DeQuan Jones","free agency","Hawks","signed free agent","On 2015-09-24, DeQuan Jones is signed free agent by Hawks",FALSE,FALSE,"Hawks"
"Edgar Sosafree agency","2015-09-24","Edgar Sosa","free agency","Hawks","signed free agent","On 2015-09-24, Edgar Sosa is signed free agent by Hawks",FALSE,FALSE,"Hawks"
"free agencyMetta World Peace / Ron Artest","2015-09-24","Metta World Peace / Ron Artest","free agency","Lakers","signed free agent to a 1-year, non-guaranteed, minimum contract","On 2015-09-24, Metta World Peace / Ron Artest is signed free agent to a 1-year, non-guaranteed, minimum contract by Lakers",FALSE,FALSE,"Lakers"
"free agencyGreg Stiemsma","2015-09-24","Greg Stiemsma","free agency","Magic","signed unrestricted free agent","On 2015-09-24, Greg Stiemsma is signed unrestricted free agent by Magic",FALSE,FALSE,"Magic"
"free agencyJordan Sibert","2015-09-24","Jordan Sibert","free agency","Magic","signed free agent (P)","On 2015-09-24, Jordan Sibert is signed free agent (P) by Magic",FALSE,FALSE,"Magic"
"free agencyKeith Appling","2015-09-24","Keith Appling","free agency","Magic","signed free agent to a 2-year contract (P)","On 2015-09-24, Keith Appling is signed free agent to a 2-year contract (P) by Magic",FALSE,FALSE,"Magic"
"free agencyNnanna Egwu","2015-09-24","Nnanna Egwu","free agency","Magic","signed free agent","On 2015-09-24, Nnanna Egwu is signed free agent by Magic",FALSE,FALSE,"Magic"
"Dez Wellsfree agency","2015-09-24","Dez Wells","free agency","Thunder","signed free agent","On 2015-09-24, Dez Wells is signed free agent by Thunder",FALSE,FALSE,"Thunder"
"free agencyJulyan Stone","2015-09-24","Julyan Stone","free agency","Thunder","signed free agent","On 2015-09-24, Julyan Stone is signed free agent by Thunder",FALSE,FALSE,"Thunder"
"free agencyTalib Zanna","2015-09-24","Talib Zanna","free agency","Thunder","signed free agent","On 2015-09-24, Talib Zanna is signed free agent by Thunder",FALSE,FALSE,"Thunder"
"free agencyJaleel Roberts","2015-09-24","Jaleel Roberts","free agency","Wizards","signed free agent","On 2015-09-24, Jaleel Roberts is signed free agent by Wizards",FALSE,FALSE,"Wizards"
"free agencyJosh Harrellson","2015-09-24","Josh Harrellson","free agency","Wizards","signed free agent","On 2015-09-24, Josh Harrellson is signed free agent by Wizards",FALSE,FALSE,"Wizards"
"free agencyOmari Johnson","2015-09-25","Omari Johnson","free agency","Blazers","signed free agent","On 2015-09-25, Omari Johnson is signed free agent by Blazers",FALSE,FALSE,"Blazers"
"free agencyMarcus Simmons","2015-09-25","Marcus Simmons","free agency","Bulls","signed free agent","On 2015-09-25, Marcus Simmons is signed free agent by Bulls",FALSE,FALSE,"Bulls"
"Corey Waldenfree agency","2015-09-25","Corey Walden","free agency","Celtics","signed free agent (CBC CBS P S)","On 2015-09-25, Corey Walden is signed free agent (CBC CBS P S) by Celtics",FALSE,FALSE,"Celtics"
"Coty Clarkefree agency","2015-09-25","Coty Clarke","free agency","Celtics","signed free agent","On 2015-09-25, Coty Clarke is signed free agent by Celtics",FALSE,FALSE,"Celtics"
"free agencyLevi Randolph","2015-09-25","Levi Randolph","free agency","Celtics","signed free agent","On 2015-09-25, Levi Randolph is signed free agent by Celtics",FALSE,FALSE,"Celtics"
"free agencyMalcolm Miller","2015-09-25","Malcolm Miller","free agency","Celtics","signed free agent","On 2015-09-25, Malcolm Miller is signed free agent by Celtics",FALSE,FALSE,"Celtics"
"free agencyRyan Hollins","2015-09-25","Ryan Hollins","free agency","Grizzlies","signed unrestricted free agent (R)","On 2015-09-25, Ryan Hollins is signed unrestricted free agent (R) by Grizzlies",FALSE,FALSE,"Grizzlies"
"free agencyYakhouba Diawara","2015-09-25","Yakhouba Diawara","free agency","Grizzlies","signed free agent (R)","On 2015-09-25, Yakhouba Diawara is signed free agent (R) by Grizzlies",FALSE,FALSE,"Grizzlies"
"free agencyKostas Papanikolaou","2015-09-25","free agency","Kostas Papanikolaou","Nuggets","waived","On 2015-09-25, Kostas Papanikolaou becomes a free agent from Nuggets",FALSE,FALSE,"Nuggets"
