"key","date","to","from","action_team","notes","edge_label","pick_involved","rights_involved","teams_involved"
"free agencyKeyon Doolingsigned free agent for the remainder of the season2013-04-03","2013-04-03","Keyon Dooling","free agency","Grizzlies","signed free agent for the remainder of the season","On 2013-04-03, Keyon Dooling is signed as free agent for the remainder of the season by Grizzlies",FALSE,FALSE,"Grizzlies"
"free agencyJustin Dentmonwaived2013-04-03","2013-04-03","free agency","Justin Dentmon","Mavericks","waived","On 2013-04-03, Justin Dentmon is waived by Mavericks",FALSE,FALSE,"Mavericks"
"free agencyJosh Akognonsigned free agent to a 10-day contract2013-04-03","2013-04-03","Josh Akognon","free agency","Mavericks","signed free agent to a 10-day contract","On 2013-04-03, Josh Akognon is signed as free agent to a 10-day contract by Mavericks",FALSE,FALSE,"Mavericks"
"free agencyScott Machadosigned free agent to a 10-day contract2013-04-07","2013-04-07","Scott Machado","free agency","Warriors","signed free agent to a 10-day contract","On 2013-04-07, Scott Machado is signed as free agent to a 10-day contract by Warriors",FALSE,FALSE,"Warriors"
"free agencyKurt Thomaswaived2013-04-12","2013-04-12","free agency","Kurt Thomas","Knicks","waived","On 2013-04-12, Kurt Thomas is waived by Knicks",FALSE,FALSE,"Knicks"
"free agencySolomon Jonessigned free agent for the remainder of the season / multi-year contract (R)2013-04-12","2013-04-12","Solomon Jones","free agency","Knicks","signed free agent for the remainder of the season / multi-year contract (R)","On 2013-04-12, Solomon Jones is signed as free agent for the remainder of the season / multi-year contract (R) by Knicks",FALSE,FALSE,"Knicks"
"free agencyStephen Jacksonwaived2013-04-12","2013-04-12","free agency","Stephen Jackson","Spurs","waived","On 2013-04-12, Stephen Jackson is waived by Spurs",FALSE,FALSE,"Spurs"
"Dexter Pittmanfree agencywaived2013-04-14","2013-04-14","free agency","Dexter Pittman","Grizzlies","waived","On 2013-04-14, Dexter Pittman is waived by Grizzlies",FALSE,FALSE,"Grizzlies"
"free agencySolomon Joneswaived2013-04-14","2013-04-14","free agency","Solomon Jones","Knicks","waived","On 2013-04-14, Solomon Jones is waived by Knicks",FALSE,FALSE,"Knicks"
"Andrew Goudelockfree agencysigned free agent2013-04-14","2013-04-14","Andrew Goudelock","free agency","Lakers","signed free agent","On 2013-04-14, Andrew Goudelock is signed as free agent by Lakers",FALSE,FALSE,"Lakers"
"free agencyQuentin Richardsonsigned free agent for the remainder of the season2013-04-16","2013-04-16","Quentin Richardson","free agency","Knicks","signed free agent for the remainder of the season","On 2013-04-16, Quentin Richardson is signed as free agent for the remainder of the season by Knicks",FALSE,FALSE,"Knicks"
"free agencyTracy McGradysigned unrestricted free agent for the remainder of the season2013-04-16","2013-04-16","Tracy McGrady","free agency","Spurs","signed unrestricted free agent for the remainder of the season","On 2013-04-16, Tracy McGrady is signed as unrestricted free agent for the remainder of the season by Spurs",FALSE,FALSE,"Spurs"
"free agencyRasheed Wallacewaived2013-04-17","2013-04-17","free agency","Rasheed Wallace","Knicks","waived","On 2013-04-17, Rasheed Wallace is waived by Knicks",FALSE,FALSE,"Knicks"
"Earl Barronfree agencysigned free agent for the remainder of the season2013-04-17","2013-04-17","Earl Barron","free agency","Knicks","signed free agent for the remainder of the season","On 2013-04-17, Earl Barron is signed as free agent for the remainder of the season by Knicks",FALSE,FALSE,"Knicks"
"Dwayne Jonesfree agencysigned free agent for the remainder of the season2013-04-17","2013-04-17","Dwayne Jones","free agency","Warriors","signed free agent for the remainder of the season","On 2013-04-17, Dwayne Jones is signed as free agent for the remainder of the season by Warriors",FALSE,FALSE,"Warriors"
"Donte Greenefree agencysigned unrestricted free agent for the remainder of the season (P) / to a 2-year contract (CBC NBA)2013-04-17","2013-04-17","Donte Greene","free agency","Grizzlies","signed unrestricted free agent for the remainder of the season (P) / to a 2-year contract (CBC NBA)","On 2013-04-17, Donte Greene is signed as unrestricted free agent for the remainder of the season (P) / to a 2-year contract (CBC NBA) by Grizzlies",FALSE,FALSE,"Grizzlies"
"free agencyWillie Reedsigned free agent for the remainder of the season (P) / to a 2-year contract (CBC NBA)2013-04-17","2013-04-17","Willie Reed","free agency","Grizzlies","signed free agent for the remainder of the season (P) / to a 2-year contract (CBC NBA)","On 2013-04-17, Willie Reed is signed as free agent for the remainder of the season (P) / to a 2-year contract (CBC NBA) by Grizzlies",FALSE,FALSE,"Grizzlies"
"free agencyJared Jeffrieswaived2013-04-18","2013-04-18","free agency","Jared Jeffries","Blazers","waived","On 2013-04-18, Jared Jeffries is waived by Blazers",FALSE,FALSE,"Blazers"
"Brandon Royfree agencywaived2013-05-10","2013-05-10","free agency","Brandon Roy","Timberwolves","waived","On 2013-05-10, Brandon Roy is waived by Timberwolves",FALSE,FALSE,"Timberwolves"
"draftMichael Carter-Williams","2013-06-27","Michael Carter-Williams","draft","76ers","first round pick (#11 overall)","On 2013-06-27, 76ers picks Michael Carter-Williams with the first round pick (#11 overall)",FALSE,FALSE,"76ers"
"draftPierre Jackson","2013-06-27","Pierre Jackson","draft","76ers","second round pick (#42 overall)","On 2013-06-27, 76ers picks Pierre Jackson with the second round pick (#42 overall)",FALSE,FALSE,"76ers"
"C.J. McCollumdraft","2013-06-27","C.J. McCollum","draft","Blazers","first round pick (#10 overall)","On 2013-06-27, Blazers picks C.J. McCollum with the first round pick (#10 overall)",FALSE,FALSE,"Blazers"
"draftJeff Withey","2013-06-27","Jeff Withey","draft","Blazers","second round pick (#39 overall)","On 2013-06-27, Blazers picks Jeff Withey with the second round pick (#39 overall)",FALSE,FALSE,"Blazers"
"draftMarko Todorovic (b)","2013-06-27","Marko Todorovic (b)","draft","Blazers","second round pick (#45 overall)","On 2013-06-27, Blazers picks Marko Todorovic (b) with the second round pick (#45 overall)",FALSE,FALSE,"Blazers"
"Cody Zellerdraft","2013-06-27","Cody Zeller","draft","Bobcats","first round pick (#4 overall)","On 2013-06-27, Bobcats picks Cody Zeller with the first round pick (#4 overall)",FALSE,FALSE,"Bobcats"
"draftGiannis Antetokounmpo","2013-06-27","Giannis Antetokounmpo","draft","Bucks","first round pick (#15 overall)","On 2013-06-27, Bucks picks Giannis Antetokounmpo with the first round pick (#15 overall)",FALSE,FALSE,"Bucks"
"draftErik Murphy","2013-06-27","Erik Murphy","draft","Bulls","second round pick (#49 overall)","On 2013-06-27, Bulls picks Erik Murphy with the second round pick (#49 overall)",FALSE,FALSE,"Bulls"
"draftTony Snell","2013-06-27","Tony Snell","draft","Bulls","first round pick (#20 overall)","On 2013-06-27, Bulls picks Tony Snell with the first round pick (#20 overall)",FALSE,FALSE,"Bulls"
"Anthony Bennettdraft","2013-06-27","Anthony Bennett","draft","Cavaliers","first round pick (#1 overall)","On 2013-06-27, Cavaliers picks Anthony Bennett with the first round pick (#1 overall)",FALSE,FALSE,"Cavaliers"
"Carrick Felixdraft","2013-06-27","Carrick Felix","draft","Cavaliers","second round pick (#33 overall)","On 2013-06-27, Cavaliers picks Carrick Felix with the second round pick (#33 overall)",FALSE,FALSE,"Cavaliers"
"draftSergey Karasev","2013-06-27","Sergey Karasev","draft","Cavaliers","first round pick (#19 overall)","On 2013-06-27, Cavaliers picks Sergey Karasev with the first round pick (#19 overall)",FALSE,FALSE,"Cavaliers"
"free agencyLamont Jonessigned free agent2013-06-27","2013-06-27","Lamont Jones","free agency","Celtics","signed free agent","On 2013-06-27, Lamont Jones is signed as free agent by Celtics",FALSE,FALSE,"Celtics"
"draftReggie Bullock","2013-06-27","Reggie Bullock","draft","Clippers","first round pick (#25 overall)","On 2013-06-27, Clippers picks Reggie Bullock with the first round pick (#25 overall)",FALSE,FALSE,"Clippers"
"draftJamaal Franklin","2013-06-27","Jamaal Franklin","draft","Grizzlies","second round pick (#41 overall)","On 2013-06-27, Grizzlies picks Jamaal Franklin with the second round pick (#41 overall)",FALSE,FALSE,"Grizzlies"
"draftJanis Timma","2013-06-27","Janis Timma","draft","Grizzlies","second round pick (#60 overall)","On 2013-06-27, Grizzlies picks Janis Timma with the second round pick (#60 overall)",FALSE,FALSE,"Grizzlies"
"Dennis Schroderdraft","2013-06-27","Dennis Schroder","draft","Hawks","first round pick (#17 overall)","On 2013-06-27, Hawks picks Dennis Schroder with the first round pick (#17 overall)",FALSE,FALSE,"Hawks"
"Ben McLemoredraft","2013-06-27","Ben McLemore","draft","Kings","first round pick (#7 overall)","On 2013-06-27, Kings picks Ben McLemore with the first round pick (#7 overall)",FALSE,FALSE,"Kings"
"draftRay McCallum Jr.","2013-06-27","Ray McCallum Jr.","draft","Kings","second round pick (#36 overall)","On 2013-06-27, Kings picks Ray McCallum Jr. with the second round pick (#36 overall)",FALSE,FALSE,"Kings"
"draftTim Hardaway Jr.","2013-06-27","Tim Hardaway Jr.","draft","Knicks","first round pick (#24 overall)","On 2013-06-27, Knicks picks Tim Hardaway Jr. with the first round pick (#24 overall)",FALSE,FALSE,"Knicks"
"draftRyan Kelly","2013-06-27","Ryan Kelly","draft","Lakers","second round pick (#48 overall)","On 2013-06-27, Lakers picks Ryan Kelly with the second round pick (#48 overall)",FALSE,FALSE,"Lakers"
"draftRomero Osby","2013-06-27","Romero Osby","draft","Magic","second round pick (#51 overall)","On 2013-06-27, Magic picks Romero Osby with the second round pick (#51 overall)",FALSE,FALSE,"Magic"
"draftVictor Oladipo","2013-06-27","Victor Oladipo","draft","Magic","first round pick (#2 overall)","On 2013-06-27, Magic picks Victor Oladipo with the first round pick (#2 overall)",FALSE,FALSE,"Magic"
"draftMason Plumlee","2013-06-27","Mason Plumlee","draft","Nets","first round pick (#22 overall)","On 2013-06-27, Nets picks Mason Plumlee with the first round pick (#22 overall)",FALSE,FALSE,"Nets"
"draftSolomon Hill","2013-06-27","Solomon Hill","draft","Pacers","first round pick (#23 overall)","On 2013-06-27, Pacers picks Solomon Hill with the first round pick (#23 overall)",FALSE,FALSE,"Pacers"
"draftNerlens Noel","2013-06-27","Nerlens Noel","draft","Pelicans","first round pick (#6 overall)","On 2013-06-27, Pelicans picks Nerlens Noel with the first round pick (#6 overall)",FALSE,FALSE,"Pelicans"
"draftKentavious Caldwell-Pope","2013-06-27","Kentavious Caldwell-Pope","draft","Pistons","first round pick (#8 overall)","On 2013-06-27, Pistons picks Kentavious Caldwell-Pope with the first round pick (#8 overall)",FALSE,FALSE,"Pistons"
"draftPeyton Siva","2013-06-27","Peyton Siva","draft","Pistons","second round pick (#56 overall)","On 2013-06-27, Pistons picks Peyton Siva with the second round pick (#56 overall)",FALSE,FALSE,"Pistons"
"draftTony Mitchell (b)","2013-06-27","Tony Mitchell (b)","draft","Pistons","second round pick (#37 overall)","On 2013-06-27, Pistons picks Tony Mitchell (b) with the second round pick (#37 overall)",FALSE,FALSE,"Pistons"
"draftIsaiah Canaan","2013-06-27","Isaiah Canaan","draft","Rockets","second round pick (#34 overall)","On 2013-06-27, Rockets picks Isaiah Canaan with the second round pick (#34 overall)",FALSE,FALSE,"Rockets"
"Deshaun Thomasdraft","2013-06-27","Deshaun Thomas","draft","Spurs","second round pick (#58 overall)","On 2013-06-27, Spurs picks Deshaun Thomas with the second round pick (#58 overall)",FALSE,FALSE,"Spurs"
"draftLivio Jean-Charles","2013-06-27","Livio Jean-Charles","draft","Spurs","first round pick (#28 overall)","On 2013-06-27, Spurs picks Livio Jean-Charles with the first round pick (#28 overall)",FALSE,FALSE,"Spurs"
"Alex Lendraft","2013-06-27","Alex Len","draft","Suns","first round pick (#5 overall)","On 2013-06-27, Suns picks Alex Len with the first round pick (#5 overall)",FALSE,FALSE,"Suns"
"Alex Oriakhidraft","2013-06-27","Alex Oriakhi","draft","Suns","second round pick (#57 overall)","On 2013-06-27, Suns picks Alex Oriakhi with the second round pick (#57 overall)",FALSE,FALSE,"Suns"
"Alex Abrinesdraft","2013-06-27","Alex Abrines","draft","Thunder","second round pick (#32 overall)","On 2013-06-27, Thunder picks Alex Abrines with the second round pick (#32 overall)",FALSE,FALSE,"Thunder"
"draftSteven Adams","2013-06-27","Steven Adams","draft","Thunder","first round pick (#12 overall)","On 2013-06-27, Thunder picks Steven Adams with the first round pick (#12 overall)",FALSE,FALSE,"Thunder"
"Bojan Dubljevicdraft","2013-06-27","Bojan Dubljevic","draft","Timberwolves","second round pick (#59 overall)","On 2013-06-27, Timberwolves picks Bojan Dubljevic with the second round pick (#59 overall)",FALSE,FALSE,"Timberwolves"
"draftLorenzo Brown","2013-06-27","Lorenzo Brown","draft","Timberwolves","second round pick (#52 overall)","On 2013-06-27, Timberwolves picks Lorenzo Brown with the second round pick (#52 overall)",FALSE,FALSE,"Timberwolves"
"draftOtto Porter Jr.","2013-06-27","Otto Porter Jr.","draft","Wizards","first round pick (#3 overall)","On 2013-06-27, Wizards picks Otto Porter Jr. with the first round pick (#3 overall)",FALSE,FALSE,"Wizards"
"draftGlen Rice Jr.","2013-06-27","Glen Rice Jr.","draft","76ers","second round pick (#35 overall)","On 2013-06-27, 76ers picks Glen Rice Jr. with the second round pick (#35 overall)",FALSE,FALSE,"76ers"
"draftGrant Jerrett","2013-06-27","Grant Jerrett","draft","Blazers","second round pick (#40 overall)","On 2013-06-27, Blazers picks Grant Jerrett with the second round pick (#40 overall)",FALSE,FALSE,"Blazers"
"draftRicky Ledo","2013-06-27","Ricky Ledo","draft","Bucks","second round pick (#43 overall)","On 2013-06-27, Bucks picks Ricky Ledo with the second round pick (#43 overall)",FALSE,FALSE,"Bucks"
"Allen Crabbedraft","2013-06-27","Allen Crabbe","draft","Cavaliers","second round pick (#31 overall)","On 2013-06-27, Cavaliers picks Allen Crabbe with the second round pick (#31 overall)",FALSE,FALSE,"Cavaliers"
"draftLucas Nogueira","2013-06-27","Lucas Nogueira","draft","Celtics","first round pick (#16 overall)","On 2013-06-27, Celtics picks Lucas Nogueira with the first round pick (#16 overall)",FALSE,FALSE,"Celtics"
"draftJoffrey Lauvergne","2013-06-27","Joffrey Lauvergne","draft","Grizzlies","second round pick (#55 overall)","On 2013-06-27, Grizzlies picks Joffrey Lauvergne with the second round pick (#55 overall)",FALSE,FALSE,"Grizzlies"
"draftJames Ennis","2013-06-27","James Ennis","draft","Hawks","second round pick (#50 overall)","On 2013-06-27, Hawks picks James Ennis with the second round pick (#50 overall)",FALSE,FALSE,"Hawks"
"draftRaulzinho Neto / Raul Neto","2013-06-27","Raulzinho Neto / Raul Neto","draft","Hawks","second round pick (#47 overall)","On 2013-06-27, Hawks picks Raulzinho Neto / Raul Neto with the second round pick (#47 overall)",FALSE,FALSE,"Hawks"
"draftShane Larkin","2013-06-27","Shane Larkin","draft","Hawks","first round pick (#18 overall)","On 2013-06-27, Hawks picks Shane Larkin with the first round pick (#18 overall)",FALSE,FALSE,"Hawks"
"draftErick Green","2013-06-27","Erick Green","draft","Jazz","second round pick (#46 overall)","On 2013-06-27, Jazz picks Erick Green with the second round pick (#46 overall)",FALSE,FALSE,"Jazz"
"draftGorgui Dieng","2013-06-27","Gorgui Dieng","draft","Jazz","first round pick (#21 overall)","On 2013-06-27, Jazz picks Gorgui Dieng with the first round pick (#21 overall)",FALSE,FALSE,"Jazz"
"draftShabazz Muhammad","2013-06-27","Shabazz Muhammad","draft","Jazz","first round pick (#14 overall)","On 2013-06-27, Jazz picks Shabazz Muhammad with the first round pick (#14 overall)",FALSE,FALSE,"Jazz"
"draftKelly Olynyk","2013-06-27","Kelly Olynyk","draft","Mavericks","first round pick (#13 overall)","On 2013-06-27, Mavericks picks Kelly Olynyk with the first round pick (#13 overall)",FALSE,FALSE,"Mavericks"
"draftMike Muscala","2013-06-27","Mike Muscala","draft","Mavericks","second round pick (#44 overall)","On 2013-06-27, Mavericks picks Mike Muscala with the second round pick (#44 overall)",FALSE,FALSE,"Mavericks"
"draftRudy Gobert","2013-06-27","Rudy Gobert","draft","Nuggets","first round pick (#27 overall)","On 2013-06-27, Nuggets picks Rudy Gobert with the first round pick (#27 overall)",FALSE,FALSE,"Nuggets"
"Colton Iversondraft","2013-06-27","Colton Iverson","draft","Pacers","second round pick (#53 overall)","On 2013-06-27, Pacers picks Colton Iverson with the second round pick (#53 overall)",FALSE,FALSE,"Pacers"
"draftNemanja Nedovic","2013-06-27","Nemanja Nedovic","draft","Suns","first round pick (#30 overall)","On 2013-06-27, Suns picks Nemanja Nedovic with the first round pick (#30 overall)",FALSE,FALSE,"Suns"
"Archie Goodwindraft","2013-06-27","Archie Goodwin","draft","Thunder","first round pick (#29 overall)","On 2013-06-27, Thunder picks Archie Goodwin with the first round pick (#29 overall)",FALSE,FALSE,"Thunder"
"Andre Robersondraft","2013-06-27","Andre Roberson","draft","Timberwolves","first round pick (#26 overall)","On 2013-06-27, Timberwolves picks Andre Roberson with the first round pick (#26 overall)",FALSE,FALSE,"Timberwolves"
